EmployeeID,FirstName,LastName,CompanyEmail,DesignationID,TeamID,IsActive,TicketID,TicketNumber,Subject,Description,StatusCode,PriorityCode,CreatedAt,ClosedAt,AssignedToID
600,Cynthia,Weeks,cynthia.weeks@echobyte.com,4,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
601,Mary,James,mary.james@echobyte.com,5,8,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
602,Maria,Brooks,maria.brooks@echobyte.com,6,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
603,Juan,Perez,juan.perez@echobyte.com,10,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
604,Nathan,Herman,nathan.herman@echobyte.com,8,16,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
605,Faith,Freeman,faith.freeman@echobyte.com,5,24,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
606,Jennifer,Allen,jennifer.allen@echobyte.com,5,23,1,99,TKT-2024-0099,Network adapter not recognized - need immediate assistance,"Network connectivity is not connecting in office. I need this resolved urgently as it affects accessing critical files.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2024-10-21 16:58:00.000,2024-10-21 22:58:00.000,446
607,Laura,Thompson,laura.thompson@echobyte.com,2,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
608,Dalton,Robinson,dalton.robinson@echobyte.com,10,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
609,Michael,Rodriguez,michael.rodriguez@echobyte.com,9,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
610,Randy,Schmidt,randy.schmidt@echobyte.com,5,8,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
611,Mark,Walker,mark.walker@echobyte.com,4,19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
612,Krystal,Travis,krystal.travis@echobyte.com,1,22,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
613,Daniel,Clark,daniel.clark@echobyte.com,3,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
614,Lance,Guzman,lance.guzman@echobyte.com,3,19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
615,Heather,Foster,heather.foster@echobyte.com,3,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
616,Jeremy,Carter,jeremy.carter@echobyte.com,2,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
617,Christine,Harvey,christine.harvey@echobyte.com,2,9,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
618,Chelsea,Smith,chelsea.smith@echobyte.com,9,13,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
619,Lisa,Thompson,lisa.thompson@echobyte.com,3,9,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
620,Adam,Gill,adam.gill@echobyte.com,5,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
621,Curtis,Myers,curtis.myers@echobyte.com,2,14,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
622,Susan,Richard,susan.richard@echobyte.com,7,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
623,Michele,Hernandez,michele.hernandez@echobyte.com,3,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
624,Robert,Taylor,robert.taylor1@echobyte.com,5,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
625,Thomas,Owens,thomas.owens@echobyte.com,6,10,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
626,Shelly,Jordan,shelly.jordan@echobyte.com,7,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
627,Elizabeth,Ramirez,elizabeth.ramirez@echobyte.com,2,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
628,Antonio,Washington,antonio.washington@echobyte.com,3,15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
629,William,Lopez,william.lopez@echobyte.com,9,22,1,29,TKT-2024-0029,ThinkPad blue screen when connect to WiFi,"My ThinkPad (Model: MacBook Pro 2022) started freezing after Windows update. I've tried Cleared browser cache and cookies but the issue persists. This is affecting my ability to complete my reports.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2024-12-04 15:41:00.000,2024-12-04 23:41:00.000,65
629,William,Lopez,william.lopez@echobyte.com,9,22,1,128,TKT-2024-0128,ThinkPad blue screen when boot up,I'm experiencing blue screen with my laptop. The problem started a few days ago and I've attempted updating drivers. This is preventing me from attend client meetings.,Closed,LOW,2024-10-06 15:35:00.000,2024-10-07 13:35:00.000,676
630,Victoria,Horne,victoria.horne@echobyte.com,6,24,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
631,Christopher,Andrade,christopher.andrade@echobyte.com,5,14,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
632,Lauren,Nguyen,lauren.nguyen@echobyte.com,3,25,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
633,Stephanie,Johnson,stephanie.johnson@echobyte.com,4,13,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
634,Wendy,Wilkerson,wendy.wilkerson@echobyte.com,3,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
635,Nicole,Bailey,nicole.bailey@echobyte.com,1,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
636,John,Howard,john.howard@echobyte.com,10,22,1,195,TKT-2024-0195,Unable to connect to WiFi on laptop - slow performance,"My ThinkPad (Model: MacBook Air M1) started overheating after software installation. I've tried Checked network cable connections but the issue persists. This is affecting my ability to work remotely.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2024-08-17 09:24:00.000,2024-08-17 17:24:00.000,527
637,Laurie,Robinson,laurie.robinson@echobyte.com,9,4,1,179,TKT-2025-0179,Hardware issue with Dell laptop: slow performance,I'm experiencing battery not charging with my MacBook. The problem started yesterday and I've attempted restarting the device. This is preventing me from complete my reports.,Closed,LOW,2025-07-02 16:46:00.000,2025-07-03 18:46:00.000,548
638,Cheryl,Alexander,cheryl.alexander@echobyte.com,3,24,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
639,Angela,Jones,angela.jones@echobyte.com,3,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
640,Joann,Jackson,joann.jackson@echobyte.com,9,15,1,35,TKT-2025-0035,Dell laptop overheating - urgent assistance needed,"I'm experiencing blue screen with my laptop. The problem started yesterday and I've attempted restarting the device. This is preventing me from access critical files.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2025-06-17 09:05:00.000,2025-06-17 21:05:00.000,436
641,Matthew,Chambers,matthew.chambers@echobyte.com,5,23,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
642,Katrina,Garrison,katrina.garrison@echobyte.com,6,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
643,Phillip,Murphy,phillip.murphy@echobyte.com,5,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
644,John,Roman,john.roman@echobyte.com,3,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
645,Jaclyn,Thompson,jaclyn.thompson@echobyte.com,5,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
646,Travis,Collins,travis.collins@echobyte.com,9,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
647,Lisa,Chambers,lisa.chambers@echobyte.com,1,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
648,William,Deleon,william.deleon@echobyte.com,9,26,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
649,Cassandra,Smith,cassandra.smith@echobyte.com,7,23,1,189,TKT-2025-0189,PowerPoint crashing after the latest update,"I'm having trouble with Chrome (Version: Office 365). The application freezing when I try to sending emails. I've tried restarting the application but the problem continues.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2025-06-14 09:25:00.000,2025-06-14 17:25:00.000,309
650,Tammy,Ball,tammy.ball@echobyte.com,2,13,1,40,TKT-2025-0040,PowerPoint not responding after installing new software,"Since yesterday's system restart, Chrome has been freezing. I need this resolved quickly as it affects my daily communication.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2025-03-11 11:09:00.000,2025-03-11 17:09:00.000,528
651,Sarah,Johnson,sarah.johnson@echobyte.com,10,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
652,Ashlee,Smith,ashlee.smith@echobyte.com,7,27,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
653,Stephen,Glenn,stephen.glenn@echobyte.com,6,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
654,Jaclyn,Lucero,jaclyn.lucero@echobyte.com,9,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
655,Angel,Harris,angel.harris@echobyte.com,9,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
656,Katherine,Mcneil,katherine.mcneil@echobyte.com,4,16,1,50,TKT-2025-0050,Need access rights for shared drives,I'm trying to access Active Directory but getting access denied. I need this resolved as it's preventing me from completing my work. I've tried contacting my manager.,Closed,LOW,2025-01-16 14:43:00.000,2025-01-17 02:43:00.000,684
657,Joshua,Johnson,joshua.johnson@echobyte.com,10,27,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
658,Karen,Marsh,karen.marsh@echobyte.com,7,6,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
659,Dorothy,Fernandez,dorothy.fernandez@echobyte.com,8,24,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
660,Matthew,Miller,matthew.miller@echobyte.com,7,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
661,Stephanie,Thomas,stephanie.thomas@echobyte.com,3,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
662,Michael,Duncan,michael.duncan@echobyte.com,4,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
663,Kerry,Cochran,kerry.cochran@echobyte.com,1,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
664,Bradley,Moore,bradley.moore@echobyte.com,6,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
665,Jack,White,jack.white@echobyte.com,4,14,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
666,Benjamin,Mata,benjamin.mata@echobyte.com,1,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
667,Jeffrey,Bryant,jeffrey.bryant@echobyte.com,8,23,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
668,Lori,Freeman,lori.freeman@echobyte.com,5,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
669,Lauren,Thompson,lauren.thompson@echobyte.com,8,25,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
670,Vincent,Garcia,vincent.garcia@echobyte.com,3,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
671,Michael,Campbell,michael.campbell@echobyte.com,2,4,1,98,TKT-2025-0098,Account password expired - urgent assistance needed,I'm trying to access Active Directory but getting access denied. I need this resolved as it's preventing me from submitting reports. I've tried checking email for reset links.,Closed,MED,2025-04-16 15:04:00.000,2025-04-17 05:04:00.000,133
672,Elizabeth,Flynn,elizabeth.flynn@echobyte.com,8,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
673,Wendy,Phillips,wendy.phillips@echobyte.com,7,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
674,Daniel,Frey,daniel.frey@echobyte.com,7,16,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
675,Kelsey,Hunter,kelsey.hunter@echobyte.com,9,17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
676,Steven,Evans,steven.evans@echobyte.com,6,23,1,88,TKT-2024-0088,Software issue: Adobe Photoshop not working properly,"I'm having trouble with Chrome (Version: Windows 11 Pro 22H2). The application running slowly when I try to printing documents. I've tried clearing cache but the problem continues.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2024-08-16 16:51:00.000,2024-08-16 22:51:00.000,483
677,Keith,Novak,keith.novak@echobyte.com,10,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
678,Jason,Johnson,jason.johnson@echobyte.com,6,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
679,Julie,Duarte,julie.duarte@echobyte.com,2,27,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
680,Carol,Mcdowell,carol.mcdowell@echobyte.com,2,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
681,Christopher,Bonilla,christopher.bonilla@echobyte.com,8,26,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
682,Misty,Hines,misty.hines@echobyte.com,5,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
683,David,Taylor,david.taylor@echobyte.com,6,10,0,146,TKT-2025-0146,Hardware issue with ThinkPad: freezing,My MacBook (Model: MacBook Pro 2021) started slow performance after power outage. I've tried Cleared browser cache and cookies but the issue persists. This is affecting my ability to attend client meetings.,Closed,LOW,2025-03-13 14:59:00.000,2025-03-14 00:59:00.000,836
684,Christopher,Mullen,christopher.mullen@echobyte.com,7,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
685,Emily,Hawkins,emily.hawkins@echobyte.com,1,11,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
686,Jake,Green,jake.green@echobyte.com,3,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
687,Ruben,Warner,ruben.warner@echobyte.com,2,8,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
688,Jessica,Blevins,jessica.blevins@echobyte.com,7,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
689,Carlos,Nixon,carlos.nixon@echobyte.com,2,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
690,Virginia,Hansen,virginia.hansen@echobyte.com,4,11,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
691,Chad,Maldonado,chad.maldonado@echobyte.com,8,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
692,Robert,Ferrell,robert.ferrell@echobyte.com,3,24,1,130,TKT-2025-0130,Software issue: Word not working properly,"I'm having trouble with Chrome (Version: macOS Ventura 13.2.1). The application showing error messages when I try to sending emails. I've tried restarting the application but the problem continues.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,URG,2025-03-05 12:20:00.000,2025-03-05 21:20:00.000,668
693,Gina,Mitchell,gina.mitchell@echobyte.com,8,26,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
694,Deborah,Fields,deborah.fields@echobyte.com,6,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
695,Ryan,Lloyd,ryan.lloyd@echobyte.com,9,8,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
696,Lauren,Rodriguez,lauren.rodriguez@echobyte.com,8,3,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
697,Kimberly,Costa,kimberly.costa@echobyte.com,8,16,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
698,Jason,Carr,jason.carr@echobyte.com,5,10,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
699,Bonnie,Munoz,bonnie.munoz@echobyte.com,6,11,1,34,TKT-2025-0034,Teams showing error messages after the latest update,I'm having trouble with Outlook (Version: Office 365). The application freezing when I try to sending emails. I've tried clearing cache but the problem continues.,Closed,LOW,2025-03-31 10:40:00.000,2025-04-01 16:40:00.000,724
699,Bonnie,Munoz,bonnie.munoz@echobyte.com,6,11,1,97,TKT-2024-0097,Laptop ThinkPad won't charge after software installation,I'm experiencing slow performance with my laptop. The problem started yesterday and I've attempted restarting the device. This is preventing me from attend client meetings.,Closed,MED,2024-12-26 11:56:00.000,2024-12-27 00:56:00.000,688
699,Bonnie,Munoz,bonnie.munoz@echobyte.com,6,11,1,143,TKT-2024-0143,Laptop laptop won't connect to WiFi after software installation,My Dell laptop (Model: Dell Latitude 5520) started freezing after system restart. I've tried Restarted the device multiple times but the issue persists. This is affecting my ability to attend client meetings.,Closed,LOW,2024-10-02 11:45:00.000,2024-10-03 08:45:00.000,726
700,Joseph,Mahoney,joseph.mahoney@echobyte.com,9,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
701,Catherine,Chambers,catherine.chambers@echobyte.com,3,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
702,Sheena,Ford,sheena.ford@echobyte.com,6,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
703,David,Thomas,david.thomas@echobyte.com,4,25,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
704,Olivia,Tapia,olivia.tapia@echobyte.com,3,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
705,Derek,Hogan,derek.hogan@echobyte.com,3,8,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
706,Latoya,Miller,latoya.miller@echobyte.com,6,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
707,Taylor,Ochoa,taylor.ochoa@echobyte.com,5,14,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
708,Christopher,Mitchell,christopher.mitchell@echobyte.com,10,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
709,George,Navarro,george.navarro@echobyte.com,8,9,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
710,Heather,York,heather.york@echobyte.com,3,7,1,45,TKT-2024-0045,Need help with access rights in CRM system,"Since yesterday, I've been unable to permission changes in CRM system. This is affecting submitting reports.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2024-10-26 10:56:00.000,2024-10-26 18:56:00.000,152
711,Lindsey,Cooper,lindsey.cooper@echobyte.com,3,11,1,165,TKT-2025-0165,Account account locked - urgent assistance needed,I'm trying to access ERP system but getting permission error. I need this resolved as it's preventing me from accessing project files. I've tried trying different passwords.,Closed,LOW,2025-05-07 10:41:00.000,2025-05-08 15:41:00.000,159
712,Robert,Kramer,robert.kramer@echobyte.com,4,22,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
713,Michelle,Marsh,michelle.marsh@echobyte.com,8,17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
714,Joseph,Lawrence,joseph.lawrence@echobyte.com,6,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
715,Douglas,Ford,douglas.ford@echobyte.com,9,16,1,168,TKT-2024-0168,Need help with Outlook - freezing,I'm having trouble with Chrome (Version: Windows 10 Pro 21H2). The application showing error messages when I try to saving files. I've tried restarting the application but the problem continues.,Closed,LOW,2024-11-25 16:53:00.000,2024-11-26 12:53:00.000,800
715,Douglas,Ford,douglas.ford@echobyte.com,9,16,1,19,TKT-2024-0019,Cannot connect to corporate VPN - need immediate assistance,Network connectivity is dropping frequently in office. I need this resolved urgently as it affects accessing critical files.,Closed,MED,2024-08-28 13:32:00.000,2024-08-28 21:32:00.000,599
716,Elizabeth,Martinez,elizabeth.martinez@echobyte.com,7,6,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
717,Sara,Baker,sara.baker@echobyte.com,5,26,1,41,TKT-2025-0041,Account account locked - urgent assistance needed,"System: Active Directory
Issue: account locked
User: contractor
Impact: accessing project files
Steps taken: contacting my manager

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2025-02-13 13:29:00.000,2025-02-13 23:29:00.000,269
718,Jeffrey,Kelly,jeffrey.kelly@echobyte.com,1,16,1,152,TKT-2025-0152,Need help with PowerPoint - not responding,"Application: Chrome
Version: Microsoft Office 2021
Issue: freezing
Error message: BSOD: SYSTEM_SERVICE_EXCEPTION (win32kfull.sys)
Steps taken: checking for updates
Impact: project deadlines",Closed,LOW,2025-03-23 11:02:00.000,2025-03-24 11:02:00.000,821
719,Paul,Hart,paul.hart@echobyte.com,5,9,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
720,Michael,Garrison,michael.garrison@echobyte.com,10,8,1,186,TKT-2024-0186,Excel not responding after the latest update,"Application: Adobe Photoshop
Version: macOS Monterey 12.6.1
Issue: freezing
Error message: ERROR 0x80070057: The parameter is incorrect
Steps taken: clearing cache
Impact: team collaboration",Closed,LOW,2024-10-22 16:08:00.000,2024-10-23 13:08:00.000,391
721,Tiffany,Green,tiffany.green@echobyte.com,2,5,1,104,TKT-2025-0104,Zoom keeps freezing when saving files,I'm having trouble with Excel (Version: Office 365). The application crashing when I try to saving files. I've tried checking for updates but the problem continues.,Closed,LOW,2025-06-20 09:36:00.000,2025-06-20 20:36:00.000,730
721,Tiffany,Green,tiffany.green@echobyte.com,2,5,1,153,TKT-2025-0153,Need help with account creation in Active Directory,"I'm trying to access ERP system but getting access denied. I need this resolved as it's preventing me from completing my work. I've tried contacting my manager.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2025-05-10 11:48:00.000,2025-05-10 17:48:00.000,241
722,Eric,Wilson,eric.wilson@echobyte.com,2,5,1,44,TKT-2025-0044,Need account creation for Active Directory,"Since yesterday, I've been unable to account creation in Active Directory. This is affecting completing my work.",Closed,MED,2025-02-06 14:49:00.000,2025-02-07 04:49:00.000,140
722,Eric,Wilson,eric.wilson@echobyte.com,2,5,1,120,TKT-2025-0120,Hardware issue with Dell laptop: slow performance,I'm experiencing freezing with my laptop. The problem started this morning and I've attempted updating drivers. This is preventing me from access critical files.,Closed,MED,2025-01-22 14:52:00.000,2025-01-22 22:52:00.000,70
723,Chase,Kline,chase.kline@echobyte.com,1,25,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
724,Valerie,Wright,valerie.wright@echobyte.com,6,15,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
725,Andrea,Morgan,andrea.morgan@echobyte.com,5,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
726,David,Ross,david.ross@echobyte.com,4,21,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
727,Matthew,Fletcher,matthew.fletcher@echobyte.com,10,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
728,Dominique,Baxter,dominique.baxter@echobyte.com,8,22,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
729,Mark,Taylor,mark.taylor@echobyte.com,8,10,1,118,TKT-2025-0118,Need help with password reset in shared drives,"Since last week, I've been unable to access rights in ERP system. This is affecting accessing project files.",Closed,MED,2025-07-15 11:26:00.000,2025-07-15 23:26:00.000,294
730,Sean,Marshall,sean.marshall@echobyte.com,6,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
731,Matthew,Castro,matthew.castro@echobyte.com,7,23,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
732,Tyler,Smith,tyler.smith@echobyte.com,1,16,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
733,Kayla,Smith,kayla.smith@echobyte.com,2,24,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
734,Levi,Anderson,levi.anderson@echobyte.com,10,2,1,102,TKT-2025-0102,Zoom freezing after the latest update,"I'm having trouble with Teams (Version: Ubuntu 20.04 LTS). The application crashing when I try to opening attachments. I've tried checking for updates but the problem continues.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2025-07-05 11:30:00.000,2025-07-05 20:30:00.000,504
735,Katherine,Duarte,katherine.duarte@echobyte.com,4,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
736,Heidi,Moore,heidi.moore@echobyte.com,9,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
737,Ashley,Cruz,ashley.cruz@echobyte.com,8,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
738,Jason,Steele,jason.steele@echobyte.com,9,8,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
739,Roy,Thomas,roy.thomas@echobyte.com,3,20,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
740,Joanna,Davis,joanna.davis@echobyte.com,9,7,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
741,Ryan,Cortez,ryan.cortez@echobyte.com,1,16,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
742,Mary,Scott,mary.scott@echobyte.com,7,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
743,Brittany,Nunez,brittany.nunez@echobyte.com,9,18,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
744,Stephen,Navarro,stephen.navarro@echobyte.com,5,19,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
745,Gary,Morgan,gary.morgan@echobyte.com,4,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
746,Dawn,Bishop,dawn.bishop@echobyte.com,5,17,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
747,David,Johnson,david.johnson@echobyte.com,5,24,0,36,TKT-2025-0036,Chrome running slowly after the latest update,"I'm having trouble with Adobe Photoshop (Version: Windows 10 Pro 21H2). The application showing error messages when I try to sending emails. I've tried checking for updates but the problem continues.

URGENT: This is affecting critical business operations and needs immediate attention.",Closed,HIGH,2025-01-09 11:15:00.000,2025-01-09 21:15:00.000,207
748,Cynthia,Duncan,cynthia.duncan@echobyte.com,9,27,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
749,Roger,Nguyen,roger.nguyen@echobyte.com,7,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
750,Shawn,Mullins,shawn.mullins@echobyte.com,3,26,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
751,Brooke,Welch,brooke.welch@echobyte.com,6,13,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
752,Katrina,Lopez,katrina.lopez@echobyte.com,1,9,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
753,Edgar,Reilly,edgar.reilly@echobyte.com,5,12,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
754,Marc,Murphy,marc.murphy@echobyte.com,1,16,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
